rows,cols,implementation,dispatch,scope,sample,order_slot,launches,elapsed_ms,seed
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,15,1,100,0.00773440003395,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,15,2,100,0.00518015980721,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,15,0,1,1.116234,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,15,1,1,1.071306,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,15,2,1,1.0486,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,16,0,100,0.0078470402956,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,16,1,100,0.00517216026783,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,16,2,100,0.0124992001057,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,16,0,1,1.061998,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,16,1,1,1.070259,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,16,2,1,1.070556,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,17,0,100,0.00529407978058,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,17,1,100,0.012477439642,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,17,2,100,0.00774847984314,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,17,0,1,1.101285,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,17,1,1,1.081872,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,17,2,1,1.072162,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,18,0,100,0.0125849604607,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,18,1,100,0.00773919999599,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,18,2,100,0.00517759978771,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,18,0,1,1.055638,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,18,1,1,1.0527,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,18,2,1,1.072971,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,19,0,100,0.00784384012222,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,19,1,100,0.00517791986465,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,19,2,100,0.0124988794327,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,19,0,1,1.073224,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,19,1,1,1.051001,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,19,2,1,1.06096,20260829
1024,512,cuda_warp_register,warp_reg16,batched_event_per_launch,20,0,100,0.00529856026173,20260829
1024,512,cuda_naive,block_shared256,batched_event_per_launch,20,1,100,0.0124937605858,20260829
1024,512,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,20,2,100,0.0077411198616,20260829
1024,512,cuda_warp_register,warp_reg16,end_to_end_wall,20,0,1,1.056912,20260829
1024,512,cuda_naive,block_shared256,end_to_end_wall,20,1,1,1.062618,20260829
1024,512,cuda_block_shuffle,block_shuffle256,end_to_end_wall,20,2,1,1.059432,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,0,0,100,0.0218815994263,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,0,1,100,0.0198604798317,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,0,2,100,0.018907200098,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,0,0,1,2.488363,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,0,1,1,2.32044,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,0,2,1,2.300252,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,1,0,100,0.019960000515,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,1,1,100,0.0188860797882,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,1,2,100,0.0217507195473,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,1,0,1,2.372922,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,1,1,1,2.305695,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,1,2,1,2.309566,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,2,0,100,0.0190147197247,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,2,1,100,0.0217935991287,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,2,2,100,0.0198428797722,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,2,0,1,2.473384,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,2,1,1,2.404032,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,2,2,1,2.364167,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,3,0,100,0.0218521595001,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,3,1,100,0.0198515200615,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,3,2,100,0.0188479995728,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,3,0,1,2.804111,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,3,1,1,2.625145,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,3,2,1,2.4209,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,4,0,100,0.0199663996696,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,4,1,100,0.0188886404037,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,4,2,100,0.0217891192436,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,4,0,1,2.607564,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,4,1,1,2.44701,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,4,2,1,2.382096,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,5,0,100,0.0190179204941,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,5,1,100,0.0217577600479,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,5,2,100,0.0198230397701,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,5,0,1,2.583287,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,5,1,1,2.45359,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,5,2,1,2.412763,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,6,0,100,0.0218774390221,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,6,1,100,0.0198364794254,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,6,2,100,0.0189040005207,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,6,0,1,2.568842,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,6,1,1,2.404853,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,6,2,1,2.419995,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,7,0,100,0.019984639883,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,7,1,100,0.0188678395748,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,7,2,100,0.0217747211456,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,7,0,1,2.620438,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,7,1,1,2.444566,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,7,2,1,2.371769,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,8,0,100,0.0189571201801,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,8,1,100,0.0217798399925,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,8,2,100,0.0198486399651,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,8,0,1,2.71265,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,8,1,1,2.472872,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,8,2,1,2.36404,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,9,0,100,0.0218857598305,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,9,1,100,0.0198624002934,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,9,2,100,0.0188806402683,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,9,0,1,2.937373,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,9,1,1,2.436186,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,9,2,1,2.366874,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,10,0,100,0.0199292802811,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,10,1,100,0.0188947200775,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,10,2,100,0.0217411208153,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,10,0,1,2.6941,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,10,1,1,2.473751,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,10,2,1,2.435693,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,11,0,100,0.0189696002007,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,11,1,100,0.0217680001259,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,11,2,100,0.0198454403877,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,11,0,1,2.665272,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,11,1,1,2.495844,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,11,2,1,2.384704,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,12,0,100,0.0218995189667,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,12,1,100,0.0198217594624,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,12,2,100,0.0188742399216,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,12,0,1,2.751527,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,12,1,1,2.640589,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,12,2,1,2.500741,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,13,0,100,0.019979840517,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,13,1,100,0.0188940799236,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,13,2,100,0.0217407989502,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,13,0,1,2.797387,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,13,1,1,2.640663,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,13,2,1,2.510108,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,14,0,100,0.0190467202663,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,14,1,100,0.0217548799515,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,14,2,100,0.0198604798317,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,14,0,1,2.790885,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,14,1,1,2.678194,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,14,2,1,2.780679,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,15,0,100,0.0219238400459,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,15,1,100,0.0198544001579,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,15,2,100,0.0189267194271,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,15,0,1,3.367939,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,15,1,1,2.690789,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,15,2,1,2.595702,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,16,0,100,0.0200156807899,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,16,1,100,0.0188707196712,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,16,2,100,0.0217734408379,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,16,0,1,2.908492,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,16,1,1,2.755545,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,16,2,1,2.661649,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,17,0,100,0.0190115201473,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,17,1,100,0.0217632007599,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,17,2,100,0.0198368000984,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,17,0,1,2.86334,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,17,1,1,2.605562,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,17,2,1,2.517346,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,18,0,100,0.0219011211395,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,18,1,100,0.0198700797558,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,18,2,100,0.0188543999195,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,18,0,1,2.795523,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,18,1,1,2.667408,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,18,2,1,2.546232,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,19,0,100,0.0200057601929,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,19,1,100,0.0188927996159,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,19,2,100,0.0217404794693,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,19,0,1,2.817159,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,19,1,1,2.662722,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,19,2,1,2.566563,20260829
1024,1024,cuda_warp_register,warp_reg32,batched_event_per_launch,20,0,100,0.0190175998211,20260829
1024,1024,cuda_naive,block_shared256,batched_event_per_launch,20,1,100,0.0217798399925,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,20,2,100,0.0198611199856,20260829
1024,1024,cuda_warp_register,warp_reg32,end_to_end_wall,20,0,1,2.856589,20260829
1024,1024,cuda_naive,block_shared256,end_to_end_wall,20,1,1,2.646576,20260829
1024,1024,cuda_block_shuffle,block_shuffle256,end_to_end_wall,20,2,1,2.548671,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,0,0,100,0.0419625616074,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,0,1,100,0.0415231990814,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,0,2,100,0.0414524793625,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,0,0,1,5.232029,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,0,1,1,5.045374,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,0,2,1,4.93579,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,1,0,100,0.0417817592621,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,1,1,100,0.0414815998077,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,1,2,100,0.0417177581787,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,1,0,1,5.230259,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,1,1,1,5.049745,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,1,2,1,4.971849,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,2,0,100,0.0417750406265,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,2,1,100,0.041697602272,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,2,2,100,0.041596159935,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,2,0,1,5.241165,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,2,1,1,5.061491,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,2,2,1,5.00527,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,3,0,100,0.041968960762,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,3,1,100,0.0415507221222,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,3,2,100,0.041471362114,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,3,0,1,5.252798,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,3,1,1,5.07714,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,3,2,1,5.01015,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,4,0,100,0.0418166399002,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,4,1,100,0.0415446376801,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,4,2,100,0.0417052793503,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,4,0,1,5.448112,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,4,1,1,5.114564,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,4,2,1,4.946973,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,5,0,100,0.0417753601074,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,5,1,100,0.041691198349,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,5,2,100,0.041501121521,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,5,0,1,5.137488,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,5,1,1,4.89669,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,5,2,1,4.861325,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,6,0,100,0.0419436788559,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,6,1,100,0.0415503978729,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,6,2,100,0.0415123176575,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,6,0,1,5.089636,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,6,1,1,4.855691,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,6,2,1,4.802273,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,7,0,100,0.0417609596252,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,7,1,100,0.0415244817734,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,7,2,100,0.0417177581787,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,7,0,1,4.970637,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,7,1,1,4.704404,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,7,2,1,4.447189,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,8,0,100,0.0417727994919,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,8,1,100,0.0416547203064,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,8,2,100,0.0415139198303,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,8,0,1,4.815864,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,8,1,1,4.476071,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,8,2,1,4.417805,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,9,0,100,0.0419142389297,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,9,1,100,0.0415004777908,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,9,2,100,0.041529917717,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,9,0,1,4.820509,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,9,1,1,4.576435,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,9,2,1,4.458516,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,10,0,100,0.0417721605301,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,10,1,100,0.0415228796005,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,10,2,100,0.0416595220566,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,10,0,1,4.859077,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,10,1,1,4.568576,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,10,2,1,4.422171,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,11,0,100,0.0416956806183,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,11,1,100,0.0417712020874,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,11,2,100,0.0415644788742,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,11,0,1,6.122347,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,11,1,1,5.004057,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,11,2,1,4.805414,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,12,0,100,0.0419123220444,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,12,1,100,0.0415430402756,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,12,2,100,0.0415273618698,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,12,0,1,5.157322,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,12,1,1,6.206328,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,12,2,1,5.035281,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,13,0,100,0.0418505620956,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,13,1,100,0.0416460800171,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,13,2,100,0.0417129611969,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,13,0,1,4.969302,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,13,1,1,4.83259,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,13,2,1,4.658314,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,14,0,100,0.0418294382095,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,14,1,100,0.0416310405731,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,14,2,100,0.0415763187408,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,14,0,1,4.709113,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,14,1,1,4.509095,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,14,2,1,4.344282,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,15,0,100,0.0419209623337,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,15,1,100,0.0415126419067,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,15,2,100,0.0414636802673,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,15,0,1,4.612063,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,15,1,1,4.394099,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,15,2,1,4.338923,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,16,0,100,0.0417705583572,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,16,1,100,0.0414595222473,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,16,2,100,0.0417859220505,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,16,0,1,4.628834,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,16,1,1,4.457217,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,16,2,1,4.372012,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,17,0,100,0.0417488002777,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,17,1,100,0.0416982412338,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,17,2,100,0.0415583992004,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,17,0,1,5.925656,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,17,1,1,4.447051,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,17,2,1,4.549946,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,18,0,100,0.0419708776474,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,18,1,100,0.0414300823212,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,18,2,100,0.0415804815292,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,18,0,1,4.941815,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,18,1,1,4.44046,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,18,2,1,4.428065,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,19,0,100,0.0418124818802,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,19,1,100,0.0414758396149,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,19,2,100,0.0417759990692,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,19,0,1,4.912725,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,19,1,1,4.742764,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,19,2,1,4.828777,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,batched_event_per_launch,20,0,100,0.0418192005157,20260829
1024,2048,cuda_naive,block_shared256,batched_event_per_launch,20,1,100,0.0417638397217,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,batched_event_per_launch,20,2,100,0.0415379190445,20260829
1024,2048,cuda_warp_register,block_shuffle256_fallback,end_to_end_wall,20,0,1,5.154925,20260829
1024,2048,cuda_naive,block_shared256,end_to_end_wall,20,1,1,4.955492,20260829
1024,2048,cuda_block_shuffle,block_shuffle256,end_to_end_wall,20,2,1,4.922816,20260829
